311,恩惠，福利：benefit; 喜欢集体活动的：enjoy the company of others,boon,,,,,,,,,,,,,
312,粗鲁的人，不敏感的人：rude,boor,,,,,,,,,,,,,
313,无用的：useless,bootless,,,,,,,,,,,,,
314,令人讨厌的人或事物：causes boredom；使厌倦，使厌烦：make weary,bore,,,,,,,,,,,,,
315,界限：beyond which a person or thing cannot go; 给···设置界限：set limits; 投入的，坚定的：fully committed,bound,,,,,,,,,,,,,
316,联合抵制，拒绝参与：concerted refusal,boycott,,,,,,,,,,,,,
317,令人振奋的，给人带来活力的：giving strength,bracing,,,,,,,,,,,,,
318,刹车：less rapid,brake,,,,,,,,,,,,,
319,（带有威胁性地）挥舞：shake menacingly,brandish,,,,,,,,,,,,,
320,愚勇的，鲁莽的：foolishly adventurous; 缺乏判断力的，不明智的：poor judgment,brash,,,,,,,,,,,,,
321,厚脸皮的，不知羞耻的：rude boldness; 华而不实地炫耀：showy,brassy,,,,,,,,,,,,,
322,假装勇敢：pretense; 虚张声势：swaggering,bravado,,,,,,,,,,,,,
323,优秀演技（的）：brilliant,bravura,,,,,,,,,,,,,
324,蛮横大胆的，厚颜无耻的：contemptuous boldness; 大胆自信地去面对或从事：bold self-assurance,brazen,,,,,,,,,,,,,
325,"（对伦理、法律准则的）破坏：breaking, moral or legal code; 违背：fail to keep",breach,,,,,,,,,,,,,
326,简短，简洁：shortness; 精炼：few words,brevity,,,,,,,,,,,,,
327,"贿赂，收买：give, money",bribe,,,,,,,,,,,,,
328,限制,bridle = limit,,,,,,,,,,,,,
329,边缘，边界：outer margin；充满：full often to overflowing；加满，倒满：as much as can be,brim,,,,,,,,,,,,,
330,充满生机的，有活力的：activity; （言辞或方式）尖刻辛辣的，刻薄的：keen or sharp,brisk ->brick ,,,,,,,,,,,,,
331,怒不可遏，咆哮：anger; 供应充足，充满：copiously,bristle,,,,,,,,,,,,,
332,易碎的，脆弱的，易坏的：broken; 不热心的，不真心的：lacking in friendliness,brittle = fragile,,,,,,,,,,,,,
333,开启，启封：open; 提出讨论：present,broach = open,,,,,,,,,,,,,
334,陈词滥调：hackneyed,bromide,,,,,,,,,,,,,
335,忍受，容许：tolerate; 小溪流：creek,brook,,,,,,,,,,,,,
336,恐吓：intimidate,browbeat,,,,,,,,,,,,,
337,"（未经证实地）散播（消息）：make, the subject of common talk",bruit = disseminate,,,,,,,,,,,,,
338,阻止，反对：refuse assent; 转移，交接：shift possession,buck,,,,,,,,,,,,,
339,（使）改变立场或态度：alter a position; 停止抵抗，屈服：cease resistance,budge,,,,,,,,,,,,,
340,"凸起：protuberant; 比赛中的优势地位：more favorable condition; 暴涨，突增，在数目或数量上突然而且是临时性的增加：sudden, usually temporary increase; 充满：copiously supplied",bulge,,,,,,,,,,,,,
341,欺凌弱小者：intimidating manner; 最好的，最棒的：best,bully,,,,,,,,,,,,,
342,"含糊不清地说，杂乱无章地说：rapidly, inarticulately；笨拙地行动：clumsily",bumble,,,,,,,,,,,,,
343,专横傲慢的，自以为是的：superiority,bumptious,,,,,,,,,,,,,
344,办遭，失败：work clumsily,bungle,,,,,,,,,,,,,
345,使充满勇气和力量，使振作：courage or strength,buoy,,,,,,,,,,,,,
346,有浮力的：floating; 心情好的：good mood or disposition,buoyant,,,,,,,,,,,,,
347,"迅速成长扩大，蓬勃发展：grow, rapidly, flourish",burgeon,,,,,,,,,,,,,
348,夸张滑稽地模仿以嘲弄他人的文学艺术作品，恶搞：make fun of,burlesque,,,,,,,,,,,,,
349,擦亮，磨光：make smooth or glossy,burnish,,,,,,,,,,,,,
350,"忙乱，喧嚣：noisy, energetic；（快速地）行走，奔忙：move briskly",bustle,,,,,,,,,,,,,
351,"扶墙：supporting, wall building; 为···提供支撑的证据或者信息：provide evidence or information for",buttress,,,,,,,,,,,,,
352,"错综复杂的：complicated, secretive, interrelated",byzantine,,,,,,,,,,,,,
353,囤货，藏货：supply; 隐藏：hiding,cache,,,,,,,,,,,,,
354,同意：approval; 声望：prestige,cachet,,,,,,,,,,,,,
355,威望，声望：mark or quality,cachet*,,,,,,,,,,,,,
356,刺耳的声音：inharmonious sound,cacophony,,,,,,,,,,,,,
357,乞讨，乞求：beg,cadge,,,,,,,,,,,,,
358,哄骗：wheedle,cajole,,,,,,,,,,,,,
359,大灾难：disastrous event,calamity,,,,,,,,,,,,,
360,"使僵化：inflexible, unchangeable",calcify,,,,,,,,,,,,,
361,经过计算（成败得失）的，经过深思熟虑的：reckoning or estimating ,calculated,,,,,,,,,,,,,
362,调整，使标准化：standardize; （根据标准）精确测量：measure precisely,calibrate,,,,,,,,,,,,,
363,"校准，调校：check, adjust, determine",calibrate*,,,,,,,,,,,,,
364,（优美的）书法：elegant handwriting,calligraphy,,,,,,,,,,,,,
365, 无同情心的，冷漠的：unfeeling,callous,,,,,,,,,,,,,
366,"不老练的，不成熟的：lacking, experience",callow,,,,,,,,,,,,,
367,诽谤，造谣，中伤：false statements,calumniate,,,,,,,,,,,,,
368,友情：friendly,camaraderie,,,,,,,,,,,,,
369,"栩栩如生的描绘，简洁生动的描述或刻画：brief, vivid portrayal; 客串：brief but dramatic appearance",cameo,,,,,,,,,,,,,
370,"伪装，伪装手段：deceive, hide",camouflage,,,,,,,,,,,,,
371,谣传，误传：misleading ,canard,,,,,,,,,,,,,
372,"坦率，直率，诚挚：honest, sincere",candor,,,,,,,,,,,,,
373,精明的，聪明的：careful and shrewed,canny,,,,,,,,,,,,,
374," 准则，标准：standard, criterion; 真经，正典：authentic",canon,,,,,,,,,,,,,
375,过分宠爱，过分崇拜：admire too much；使崇高，使神圣：high status or value,canonize,,,,,,,,,,,,,
376,仔细检查，详尽讨论：examine carefully or discuss thoroughly; 游说，去（一个地区）的各处或找到（个人）来拉选票或订单：solicits votes or orders,canvass,,,,,,,,,,,,,
377,投降，默许：give all resistance,capitulate,,,,,,,,,,,,,
378,"一时冲动的决定：impulsive change; 反复无常，善变：change, impulsively",caprice,,,,,,,,,,,,,
379,吹毛求疵的，爱挑毛病的：stress faults and raise objections,captious,,,,,,,,,,,,,
380, 吸引：attract,captivate me,,,,,,,,,,,,,
381,"主要的，非常重要的：foremost importance, paramount",cardinal,,,,,,,,,,,,,
382,蹒跚而行。不稳定行走：to lurch or swerve；狂奔，快速运动：rush,careen,,,,,,,,,,,,,
383,无忧无虑的：no worries or troubles,carefree,,,,,,,,,,,,,
384,"忧心忡忡的，焦虑的：grief, anxiety",careworn,,,,,,,,,,,,,
385,"用讽刺歪曲等手法的夸张，漫画，讽刺画：exaggeration; 嘲笑性模仿或夸张：copy, exaggerate",caricature,,,,,,,,,,,,,
386,肉体的，物质的：physical; 世俗的：worldly,carnal->ethereal,,,,,,,,,,,,,
387,"畅饮，狂欢作乐：drink, freely",carouse,,,,,,,,,,,,,
388,"对小事吹毛求疵，挑剔，表现不满：peevish criticism, objections, express dissatisfaction, tiresomely",carp,,,,,,,,,,,,,
389,雕刻：three-dimensional representation; （通过长期不懈努力）开创，开拓：produce or bring about,carve,,,,,,,,,,,,,
390,（尤指小的）瀑布：small fall,cascade,,,,,,,,,,,,,
391,"演员，演员阵容：a set of characters; 选派（演员）：assign, actor; 提出：give off; 抛弃：get rid of",cast,,,,,,,,,,,,,
392,强烈（公开）指责：criticize; 惩罚：penalty,castigate,,,,,,,,,,,,,
393,成为···的导火索，导致：be the cause of,catalyze,,,,,,,,,,,,,
394,大灾难：tragedy; 彻底的失败：utter failure,catastrophe,,,,,,,,,,,,,
395,"没有例外的，无条件限制的，绝对的：without, qualification, absolute",categorical,,,,,,,,,,,,,
396,普遍的，包容的：not limited or specialized,catholic,,,,,,,,,,,,,
397,"腐蚀性的：destroying, eating away; 挖苦讽刺的，刻薄的：incisive sarcasm",caustic,,,,,,,,,,,,,
398,警告，告诫：warning of a specific limitation,caveat  = warn,,,,,,,,,,,,,
399,挑剔，吹毛求疵：quibble,cavil,,,,,,,,,,,,,
400,欢快地蹦跳或行走，雀跃：sprightly,cavort,,,,,,,,,,,,,
401,（根据条约）放弃，割让：surrender possession of,cede,,,,,,,,,,,,,
402,多孔的：porous,cellular,,,,,,,,,,,,,
403,"粘合，粘合剂：uniting, binding",cement,,,,,,,,,,,,,
404,"审查并删除不良的东西：examine, delete",censor,,,,,,,,,,,,,
405,挑剔指责的：critical,censorious,,,,,,,,,,,,,
406,"公开表示反对，谴责：public, formal disapproval",censure,,,,,,,,,,,,,
407,"人口普查：survey, population",census,,,,,,,,,,,,,
408,讲究礼节的，庄重的：careful attention to set forms,ceremonious,,,,,,,,,,,,,
409,确定无疑：certain,certitude,,,,,,,,,,,,,
410,终止，暂停：stopping of a process,cessation,,,,,,,,,,,,,
411,开玩笑：make jokes,chaff,,,,,,,,,,,,,
412,沮丧，懊恼：mind,chagrin,,,,,,,,,,,,,
413,变色龙，善变的人：changes or adopts opinions,chameleon,,,,,,,,,,,,,
414,支持：support,champion,,,,,,,,,,,,,
415,水渠：passageway for water；海峡：between two land masses；将...导入，投入：move to a central point ,channel,,,,,,,,,,,,,
416,"混乱：disorder, confusion",chaos,,,,,,,,,,,,,
417,同行，护送：go along with ,chaperone,,,,,,,,,,,,,
418,装模作样：intended to deceive; 动作字谜：represented in pantomime,charade,,,,,,,,,,,,,
419,魅力，吸引力：charm,charisma,,,,,,,,,,,,,
420,骗子，装懂的人：fraudulent,charlatan,,,,,,,,,,,,,
421,非常谨慎的：cautious,chary = prudent,,,,,,,,,,,,,
422,镂雕（金属）以装饰：decorate; 驱赶：force out,chase,,,,,,,,,,,,,
423,分歧，（意见、利益或忠诚上）明显差异：pronounced difference,chasm,,,,,,,,,,,,,
424,盲目爱国的：excessive favoritism,chauvinistic,,,,,,,,,,,,,
425,"使突然停止，阻止：arrest, abruptly; 同意，一致：agreement",check,,,,,,,,,,,,,
426,受喜爱的，珍爱的：granted special treatment,cherished,,,,,,,,,,,,,
427,天使般可爱的：rosy,cherubic,,,,,,,,,,,,,
428,诡计多端，欺骗：deception,chicanery,,,,,,,,,,,,,
429,责备：scold mildly,chide,,,,,,,,,,,,,
430,有骑士风度的，（尤指对女性）彬彬有礼的：gracious courtesy and high-minded consideration,chivalrous,,,,,,,,,,,,,
431,"易怒的，暴躁的：angered; 生气的：anger, irate",choleric,,,,,,,,,,,,,
432,赞美诗：hymn or psalm；合唱班，合唱团：group of singers,chorale,,,,,,,,,,,,,
433,"与···和谐一致，符合：accord, agree",chord,,,,,,,,,,,,,
434,彩色的：colors,chromatic,,,,,,,,,,,,,
435,"经常发生的，复发的：frequent recurrence;习惯性的，不可能改变的：not likely, change",chronic,,,,,,,,,,,,,
436,"粗野的人：rude, boorish; 吝啬鬼：mean, stingy",churl,,,,,,,,,,,,,
437,"无影响或无价值的人：no importance, influence; 计算（价值）：determine, mathematical operations; 密码：conceal",cipher,,,,,,,,,,,,,
438,"迂回的，不直接的：not, forthright, direct; 冗长的：more, necessary",circuitous,,,,,,,,,,,,,
439,"绕圈子说话：unnecessarily, indirect, evasion; 冗长：too many",circumlocution,,,,,,,,,,,,,
440,限制：limit; 包围，围绕：surround,circumscribe,,,,,,,,,,,,,
441,谨慎的，小心的：careful,circumspect,,,,,,,,,,,,,
442,"躲避，不遵从：avoid, comply",circumvent,,,,,,,,,,,,,
443,"彬彬有礼：courteous, politeness",civility,,,,,,,,,,,,,
444,"要求（权利）：ask for, right; 断言：state as a fact; 剥夺生命：deprive, life; 权利：right",claim,,,,,,,,,,,,,
445,"喧闹；喧哗，噪声：loud, inharmonious",clamor,,,,,,,,,,,,,
446,（有共同爱好的）团体，帮派：united by a common interest,clan,,,,,,,,,,,,,
447,"隐藏的，秘密的：secret, illicit, improper",clandestine,,,,,,,,,,,,,
448,"清楚响亮的：loud, clear",clarion,,,,,,,,,,,,,
449,"清晰，清楚：clear, lucidity; 清澈透明:easily seen through",clarity = lucidity,,,,,,,,,,,,,
450,紧握：holding,clasp,,,,,,,,,,,,,
451,紧贴，坚持：adhere；分隔，割裂，劈开：divide,cleave,,,,,,,,,,,,,
452,"宽容的，善良的：tolerant, kind; 气候温和的：neither, high, low",clement   ,,,,,,,,,,,,,
453,陈词滥调（的）：hackneyed,cliché,,,,,,,,,,,,,
454,粘结，粘合：physical sticking；紧贴；坚持：adhere,cling,,,,,,,,,,,,,
455,"阻碍物：something, movement, progress difficult; 阻碍：difficulty; 堵塞：prevent, through",clog  = obstacle,,,,,,,,,,,,,
456,"密集的一群：a number of things, a unit; 堵塞：prevent, through, filling with something; 凝结：jelly",clot,,,,,,,,,,,,,
457,突然的一场暴雨：sudden copious rainfall,cloudburst,,,,,,,,,,,,,
458,权力，影响力：influence,clout,,,,,,,,,,,,,
459,"甜得发腻的，感情用事的：sweet, sentimental",cloying,,,,,,,,,,,,,
460,"笨拙的：lacking, nimbleness, lack, skill; 不文雅的：lacking, grace, inability, graceful; 不精致的：roughly",clumsy,,,,,,,,,,,,,
461,"（使）凝结，（使）变稠：coherent, clot",coagulate,,,,,,,,,,,,,
462,"合并，融合：whole, fuse",coalesce,,,,,,,,,,,,,
463,粗糙的，表面不平整的：not smooth；（声音）刺耳的，粗声粗气的：rough in tone；粗俗的：lacking refinement；（质量）低劣的：inferior quality,coarse,,,,,,,,,,,,,
464,"哄骗：pleading, flattery, cajole",coax,,,,,,,,,,,,,
465,终曲：concluding passage,coda,,,,,,,,,,,,,
466,"（以武力）强制：force, threat",coerce,,,,,,,,,,,,,
467,同时代的，同龄的：equal age,coeval,,,,,,,,,,,,,
468,令人信服的：convincing; 相关的：pertinent,cogent,,,,,,,,,,,,,
469,知道的，意识到的：aware,cognizant,,,,,,,,,,,,,
470,有粘性的；有凝聚力的：cohesion or coherence,cohesive,,,,,,,,,,,,,
471,合作：work jointly,collaborate,,,,,,,,,,,,,
472,"突然倒塌或收缩：fall, shrink; 完全耗尽体力：depletion, energy, strength; 失败：unsuccessful",collapse,,,,,,,,,,,,,
473,"串通，共谋（做坏事）：together secretly, fraudulent, deceitful, conspire",collude,,,,,,,,,,,,,
474,"巨大的：size, degree, immense",colossal,,,,,,,,,,,,,
475,"不守纪律的：not subjected, discipline; 爱开玩笑的：joking, teasing",coltish,,,,,,,,,,,,,
476,昏迷，深度无知觉：profound unconsciousness; 迟钝，冷漠：sluggishness,coma,,,,,,,,,,,,,
477,可燃的：igniting; 容易激动的：easily excited,combustible,,,,,,,,,,,,,
478,"漂亮的，吸引人的：pleasing, wholesome, attractive",comely,,,,,,,,,,,,,
479,"友好，社会和谐：friendly, harmony",comity,,,,,,,,,,,,,
480,开始：beginning; 毕业典礼：conferring,commencement,,,,,,,,,,,,,
481,"赞扬：approbation, praise; 委托保管：entrust; 推荐：recommend",commend,,,,,,,,,,,,,
482,同样大小的：equal; 相称的，相当的：proportionate,commensurate,,,,,,,,,,,,,
483,充分混合：blend,commingle,,,,,,,,,,,,,
484,表示怜悯，同情：sympathy,commiserate,,,,,,,,,,,,,
485,"致力，投入：obligated, impelled; 确信：belief; 承诺，表态：revealing one’s view",commitment,,,,,,,,,,,,,
486,忠诚的，忠实的：loyal,committed,,,,,,,,,,,,,
487,宽敞舒适的：spacious,commodious,,,,,,,,,,,,,
488,"符合常识的，有依据的：common sense, sound",commonsensical,,,,,,,,,,,,,
489,骚乱：disturbance,commotion,,,,,,,,,,,,,
490,一致的，能共存的：in harmony,compatible,,,,,,,,,,,,,
491,极具说服力的：persuade；迫切的，紧迫的：immediate attention,compelling,,,,,,,,,,,,,
492,"摘要：summary, abstract; 目录，各种各样的列表或集合：list, collection",compendium,,,,,,,,,,,,,
493,"自满，无忧患意识：self-satisfaction, unawareness of trouble",complacency,,,,,,,,,,,,,
494,自满的，自鸣得意的：excessive or unjustified satisfaction；无所谓的，不关心的：lack of interest or concern,complacent,,,,,,,,,,,,,
495,"愿意顺从，讨好，彬彬有礼：comply, affability",complaisance,,,,,,,,,,,,,
496,互补的：supplying each other's,complementary,,,,,,,,,,,,,
497,顺从的：submissive,compliant,,,,,,,,,,,,,
498,使复杂化：complex or difficult,complicate,,,,,,,,,,,,,
499,称赞，恭维：praise; 敬意，免费赠送的礼物：respectful,compliment,,,,,,,,,,,,,
500,"遵从：conform, submit",comply,,,,,,,,,,,,,
501,"使镇定：calm; 组成，构成：form, constitute",compose,,,,,,,,,,,,,
502,混合物：something composed；混合的：consisting；混合：together；扩大，增多：greater；和解：agree,compound,,,,,,,,,,,,,
503,理解，了解：grasp；包括，包含：contain or hold within,comprehend,,,,,,,,,,,,,
504,"压缩（体积）：reduce size, volume",compress,,,,,,,,,,,,,
505,妥协：concessions；使危险：danger,compromise,,,,,,,,,,,,,
